,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.7198057989962624,0.5084465636853261,0.49020578457785463,0.38719513192571825,0.7594170669927096,0.8063549487340759,0.5469522724050462,0.35110573054929173,0.42964172297170783,0.6714756263443111,0.45631357848052784,0.5835361677571029,0.4947487412666887,0.7976468083996394,0.7694367883713982,0.5859239069380757,0.41523794982857765
1,0.7161882014353773,0.5072647296473972,0.49439819658973194,0.38832454179668,0.7593190952221215,0.7991674740004744,0.5575927062042004,0.35244168506282275,0.43146356351231446,0.6656902129864127,0.4613421167047604,0.5901456233198833,0.4953492659864726,0.7907773283096641,0.7647332965403639,0.5861186029696555,0.4163576888265838
2,0.7272659394734043,0.5132579501853146,0.4861768867114708,0.38749474491505315,0.7953939109269756,0.8189253601113365,0.5608572768438204,0.3424344718455164,0.43966093205627726,0.6742625880200115,0.47661974365694215,0.5747565910498105,0.5061480776408944,0.8106004236694971,0.7933622132818393,0.6037054939251927,0.4254709466636196
3,0.7404467694074309,0.5139890738107076,0.4918201495347298,0.38888545833503935,0.7858295427183831,0.8407630927678764,0.566221315438734,0.35249618332361965,0.44243192548042565,0.665541307926748,0.4792996030112887,0.5940323671279838,0.5102339854250398,0.8344315484152844,0.8011109553243551,0.6112239269017846,0.4245964944936383
4,0.7381114015057882,0.503326676764651,0.48465490641361536,0.38271077033654516,0.7937786444655028,0.8530546350222477,0.5597595286658139,0.34715403668074263,0.4421478130317645,0.6531787075115225,0.4702409282436576,0.5862195057717196,0.4975363718789365,0.8483007447192805,0.804265236172095,0.6050833264791461,0.4280873670499661
5,0.7264758704943994,0.4968895207478779,0.476944575682293,0.38693615173435036,0.7993862576832025,0.838704210240478,0.5482746583962922,0.3478064257335693,0.4442089090224793,0.6583284792722425,0.4775727851369808,0.5807541035224503,0.4951481868571419,0.8356274522978296,0.801007978387509,0.6086909854743389,0.4309960052642947
6,0.7221950541416474,0.4991380311283103,0.48171033313711886,0.381665173538211,0.7825387408955442,0.835983634202107,0.5512739335718392,0.3539881736573351,0.4436033607988896,0.6442671456039742,0.4755761056759461,0.5742650446598903,0.4934190602010621,0.8328792962491912,0.7941562160083045,0.6081848029184117,0.42827600324008713
7,0.728847635293506,0.49343185254200916,0.4872977934350804,0.3758571930078469,0.7754537927687708,0.8256516960867211,0.5511122225488434,0.3500609278705606,0.44314841438373825,0.6562789772942681,0.472823470333007,0.5772411722011,0.48880814154068913,0.8261966659789085,0.7828594884998907,0.603276386177965,0.4284719020362821
8,0.7248293434791019,0.4974569258141757,0.4826983767340056,0.3706268977514349,0.7862828232975612,0.8239525728923686,0.5469591356524577,0.34880766530967494,0.4386670352321964,0.6628708252585552,0.48069814372519787,0.5825203113171896,0.4860346663258652,0.8235918836235815,0.7872757719085052,0.6050157732428678,0.43273896124056616
9,0.7373955794274715,0.5008557329408511,0.48389191493147454,0.37777552184988816,0.7734262672572008,0.8311895869576476,0.5493015439729949,0.36086344014848015,0.4418173911195672,0.65090020895899,0.47565100477558603,0.5741437635122811,0.48847154758051964,0.8281274352762705,0.7784586974242891,0.6071678444590847,0.4319965906983607
10,0.7226146149191813,0.5065122171255642,0.4896039355405258,0.371777390714821,0.7691285748014992,0.823586609176156,0.5550772387215899,0.3543950270664484,0.4454773722075271,0.6512400251914058,0.47081279780353136,0.5655907318067769,0.48473062239113246,0.8171410239166201,0.7688889230719091,0.6015262840234196,0.43187447121674166
11,0.7512035227655735,0.5122822334646073,0.4928095241589194,0.36912663177236626,0.7601003102998393,0.8411301578105779,0.5572388981541521,0.35288373957927577,0.43874620540060655,0.6524347943923455,0.46667929103335576,0.5741555804178212,0.48644185427486286,0.8272031872879646,0.7731198398931974,0.6029493454162652,0.42546445689769924
12,0.7623593702326765,0.5182897476101391,0.49531276906184313,0.36762808708709005,0.770239673967923,0.8642019759941015,0.5548378718489885,0.36471252400082393,0.4395041762026537,0.6499546257806118,0.46813478777833056,0.5702654298439216,0.4907120218950404,0.8442496073405518,0.7916024155255195,0.6178381869221657,0.4233987256194432
13,0.7567761025836289,0.51443868238539,0.4991594816146544,0.36406754950289555,0.7480023032824965,0.8583166438924624,0.5488676231448737,0.3537373509037307,0.4345769434484709,0.6386116165403545,0.4636299964415444,0.5619982151089037,0.48238065686596937,0.8370864996273365,0.7744894972075058,0.6116619300152055,0.427993115690243
14,0.7685320762603839,0.5106003004523216,0.49081468113868637,0.3585624920188002,0.7670713905898017,0.8827409082551251,0.5486572809051007,0.3517186572065621,0.4287935753359183,0.6448883557069169,0.468208950299645,0.5710384380834035,0.48056939293489326,0.8571080222022129,0.7940601215802208,0.60939952814766,0.4329712085946135
15,0.7688739932409377,0.5069790880138308,0.48081543932524745,0.3321807744340932,0.7680736149124655,0.9082850143440532,0.5401950637802707,0.35487654930778334,0.3974397734079929,0.6375198376439343,0.4672507768447066,0.5659811689046844,0.4538441274783528,0.8779256839990455,0.8068854366871661,0.6159728705513151,0.42038009279219113
16,0.7629549547071355,0.5019598182386392,0.47708486862572186,0.32856872789453506,0.767484996623858,0.9047064526928936,0.541540475827787,0.3500410144723163,0.39682274712256793,0.6389961811079737,0.4646869582687609,0.5711141545543177,0.45086815640156724,0.8748491114468615,0.8064923989784064,0.6168874945693794,0.43667371480990796
17,0.7692272278964889,0.5009392249501805,0.4732007589270328,0.3337091117847719,0.7694689438059558,0.8890164642486903,0.5422471098059061,0.34352806412743686,0.3962978645169465,0.6520816200695402,0.4656961081720018,0.5738506128564895,0.4549388500179688,0.86673642935033,0.8024337367523475,0.6165626585097375,0.43560743127082313
18,0.7806937905833702,0.5028627452653284,0.4707626625177372,0.33549341632058877,0.7954764064651362,0.9165754134147643,0.5419734212992888,0.3513390659984491,0.4018121957021977,0.6558081251414235,0.463086414492802,0.5746282173647642,0.45854262087339515,0.8935699421981561,0.8360021588763048,0.6348598651620397,0.4406368179242761
19,0.7908578181829768,0.5083535041283399,0.4772035326617194,0.33436232145572226,0.7711344553932663,0.9180294734040784,0.5491747181811909,0.3451029229337735,0.39710146192718526,0.6636141075281169,0.46188219898645994,0.5770926715277029,0.4587594747378532,0.9024907864049433,0.8277929572653034,0.6287851847684137,0.44283300252194047
20,0.7802888107738091,0.5063200718525723,0.46951292533096023,0.33744894146788335,0.7835060811200172,0.9068296431975472,0.543833461776158,0.34602665270021793,0.39426951919725434,0.6688015712751425,0.4668693224801903,0.5833903146125989,0.46143406809172294,0.8915536706219355,0.8285864939237323,0.6259375742026884,0.44605032249688653
21,0.783412443366743,0.5129383363137072,0.4582306582052785,0.3373591384092657,0.7916459558740174,0.9038257437128976,0.5389863831257606,0.3495811310624265,0.3901704986219897,0.6716808600617137,0.47469728018009927,0.5759901678252509,0.4569891011711192,0.8868397203853084,0.8303383378971966,0.6266405572155539,0.44300989573704996
22,0.7811862133023174,0.5197902307610582,0.46484448169241865,0.3393875026327298,0.7838862974826013,0.8978261849572744,0.5499850941814446,0.34396819896506364,0.3926868252745081,0.670564146643908,0.47722596967681524,0.5702634853057372,0.44782089738410946,0.8831634059634462,0.8258462696684635,0.6111226744758972,0.4463667413231585
23,0.7879063303561955,0.5163110585729209,0.4623877226694383,0.3411437133539971,0.7850512494358342,0.9025093080237029,0.5446303246504098,0.3511982007095809,0.38600367999409035,0.6807684919189029,0.47638846504569415,0.577165163009867,0.445056306070876,0.8859998010150165,0.828046152905772,0.5969941851232117,0.44426530256169533
24,0.7734971368339596,0.5120290090302687,0.4489059875678718,0.3355571511996008,0.8009700170170027,0.892470336438052,0.5327523579236961,0.35196497121242126,0.38587912006858394,0.6662382595834967,0.4655032755268744,0.577556237765505,0.44201274702573073,0.8738330785774061,0.8250664171674578,0.5947923723095252,0.44149038028384113
25,0.7779141467226336,0.501885931113726,0.4511950527704685,0.3353954928907535,0.7908692463928794,0.8935949885513597,0.5396457754615546,0.3539165943428019,0.3908532777699541,0.6610679093398377,0.45884517531272884,0.5557067079630942,0.4369356079747689,0.8774196466929521,0.8187282208998007,0.5887116536860485,0.4437848041926597
26,0.776709362116109,0.5030964143355389,0.44947505177300495,0.33572182193128375,0.7965065764166557,0.8850851144441889,0.532629773127917,0.35629622756472573,0.3947130703346389,0.6663776556136733,0.46054897156593755,0.5627936834683049,0.4506005995492728,0.8662654401911627,0.8066789768303745,0.5796388951442396,0.43896920300323283
27,0.7879139257126201,0.5067442119638753,0.45008584226736964,0.33727139019104185,0.8058251955787546,0.9024874480292956,0.5286290466047896,0.3597106448789204,0.39285612244900153,0.6720626113058598,0.4575117601587318,0.5694773822818263,0.4473829903674265,0.8752961253060018,0.8194078710559178,0.6098616325510122,0.44903529160635813
28,0.7773559484270217,0.5099607312165743,0.45451645761139636,0.33674848564562937,0.8041362692558501,0.8949329979548339,0.539897939391276,0.35512459454039563,0.39317655141027336,0.6687686019713975,0.45488114873840907,0.5687029139085577,0.44796056636548237,0.868417647758475,0.8144069250885098,0.6038267177005697,0.4512283979030777
29,0.7957544397995885,0.5112029474822888,0.4526633334820298,0.34961825018657094,0.8109504246738375,0.9105723081608751,0.54290929923734,0.3636420561561452,0.3979356328905652,0.6830870591038466,0.4613639110876552,0.5754557273536893,0.45531799047253746,0.8837699702645134,0.8265944849176374,0.6188599201881156,0.45273698098144144
30,0.8002911808441422,0.510147872388666,0.4495370458194358,0.34031734065615954,0.8185073589913109,0.9234200667086525,0.5372647530731807,0.360795843880249,0.3898495767735899,0.6841683694689062,0.45714120240723005,0.5709419032778145,0.4485149330132476,0.8918687533311332,0.8391879572756162,0.6269198633069872,0.441163468621964
31,0.8023341860232771,0.5061314514933293,0.4606760533494486,0.33234267886888386,0.8233862279283202,0.9243139346431016,0.541962968820165,0.3643372191338063,0.3970328894681746,0.6839706867296775,0.4602941190207679,0.5793010344148678,0.4344562262448839,0.8964934894674463,0.8484221474864025,0.6271067720209265,0.4426636714498753
32,0.8162843749052023,0.5096714178873863,0.4583213688125423,0.34604489475075934,0.8320558567064257,0.9227253556459648,0.5377884459640894,0.37189540353816364,0.40067990287607064,0.6997280797264898,0.4711561714887754,0.5970612336876377,0.4561479805333341,0.8912472846814914,0.8440526615225029,0.630720275571601,0.44252683467255965
33,0.8379265774504988,0.5038556041609664,0.45404580492468993,0.3443821244321451,0.8351923201528118,0.9316415504767821,0.5291352613106983,0.37355675990612164,0.4013396611944339,0.715528479372191,0.4648108683180585,0.5934559715461867,0.4599795663387669,0.9092933658280055,0.8554990982452259,0.6390813660480457,0.4385183071586612
34,0.8188719786382971,0.5087107635662099,0.46265611861123646,0.3438175318009674,0.8356561144697092,0.9279129264840728,0.539898667475735,0.3750469227710301,0.40229960883126203,0.7070173344195001,0.4624457606562023,0.5940584761330895,0.4534042643120854,0.9064770095976369,0.8670213839216596,0.6430136786644242,0.43622567256797873
35,0.829479730336148,0.5127511887348222,0.45484432088372784,0.3558408853916914,0.828564419719925,0.9157909432589869,0.5455265415712443,0.3747105000304764,0.4048396199872758,0.7115264957578504,0.47447550355892304,0.6008543443067084,0.46460067494869167,0.8901291116712868,0.8496902386036281,0.639578589060445,0.43840208138771647
36,0.8287933867942334,0.5062233412543689,0.4552060054879766,0.35000442371521967,0.8400062562931849,0.9163836107383511,0.5409815597003567,0.3712152870116607,0.40609709143902273,0.7102807829380665,0.4686559324052976,0.5902544290758318,0.4578097374978197,0.8925382846349854,0.8576656592115822,0.6496407059968388,0.4345226544711401
37,0.8058633566153849,0.5085595149863797,0.44731532890763326,0.354613269069439,0.8319643247457725,0.8925068088690546,0.5367646905486486,0.3704459175663775,0.40431836542665855,0.7121760270547298,0.46860377898619404,0.5693986818957973,0.44384438268689624,0.8721214633397033,0.8526766289661253,0.6470507498501583,0.41942013564489516
38,0.8169965216012886,0.5085481607346112,0.44497015584992494,0.3613651443476945,0.8425450653477937,0.900341912665143,0.5401725106854322,0.3746191962951323,0.40221803497903197,0.7133661439164991,0.4701599635501021,0.5649967529734474,0.44356029388321283,0.879521183718372,0.859759176566542,0.650896058208556,0.41868991406291023
39,0.8203013112155221,0.5141766337057072,0.4466618226387901,0.3603707625697251,0.8405576325012943,0.8943460599424633,0.5361304083066989,0.3685498946645207,0.4031551546740263,0.7172760424844368,0.46611280269813343,0.5797151935062687,0.4523115983763768,0.8769123390873785,0.8492337465174509,0.6535250978325782,0.4160694487409419
