,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.8759027197280558,0.855050514083603,0.8582848082218213,0.8852784492934626,0.8853628250066145,0.8690940357257501,0.8657015094763487,0.8783347094855392,0.7130174286389356,1.0182490955103836,0.9605862917604272,0.877296104048922,0.8537979099642039,0.8537229825184485,0.9172256434938212,1.0440267268419656,0.9088006131812922,0.9279696207390383,0.5594088623438599,0.8413840259743133,0.8957853412778949,0.5446788184952632
1,0.7529646810832116,0.7336073885762913,0.7428618707901202,0.8061062899989276,0.9433049243011431,0.7689102380769537,0.758270090997521,0.7891910973356611,0.6673386654462586,0.8460830970313336,0.7198596642573327,0.7552767568796117,0.8119746963695013,0.8918719616768263,0.9399236983407222,0.8955481615422907,0.8372915260669208,0.7905224874519585,0.5545810978835842,0.7109174700256478,0.8050128789304105,0.5459791466651986
2,0.7207068905826218,0.6944614792080223,0.7044531939076802,0.7786301782666856,0.8865160551902772,0.7368793662660288,0.7224473293100935,0.7453606856794103,0.6902794449880213,0.8257924280911119,0.7267854026380807,0.722095456687233,0.7543376845797967,0.8907901665073846,0.9424057848788857,0.8341984324198165,0.8379132061196155,0.7566471481528553,0.6758873206722311,0.6722885688378573,0.7810857444657814,0.530601944968719
3,0.7115576069183805,0.6870349859517321,0.6979879342168236,0.7729922035162226,0.8912917549269267,0.7315117036672851,0.7187291867351573,0.7419413057710131,0.7115593716988788,0.8239921387538733,0.7004607525203895,0.7177948979746303,0.751637072615729,0.8846665684891996,0.8571469693566116,0.7968348564907787,0.8151291709458885,0.7489652803741669,0.6719104916026718,0.6659443556168945,0.7760568534246887,0.5456886270662967
4,0.6915969283636553,0.6674255969432296,0.6832926581372923,0.7567355507244629,0.8801477377033319,0.7111525583508687,0.7024145997854296,0.7288448650149149,0.6883882017248616,0.822285819144209,0.6667008212630534,0.7007611688845243,0.7345470098350197,0.8603911772519828,0.9515426286745806,0.8199239676159944,0.8202000248707246,0.7281324872189288,0.6563077275702364,0.6503400608826633,0.7697944230337553,0.5375298551101352
5,0.6950069500744676,0.66755099599318,0.6903606635658357,0.7702079594901621,0.886112234516028,0.716445666768736,0.7078599150588186,0.7385573870992578,0.6704949584351455,0.8101292374116629,0.67593636729247,0.7075417505067375,0.7399551387984904,0.8835981183234096,0.9273288468673684,0.8107688608725871,0.8131866232925468,0.7362940667041918,0.6592667451572678,0.6551328347133569,0.7737910106626857,0.539430615627387
6,0.6874502672448737,0.6618522416311474,0.6834349903979037,0.7560855749320282,0.8697530549600316,0.7129280563319209,0.7052120939463338,0.7273150341715082,0.7055791623101066,0.794390904853029,0.663811615924243,0.6987499737662114,0.732992684921863,0.8843795384237787,0.9121813171041546,0.8036959757517405,0.8183439929599383,0.7343770136147055,0.6513832650454554,0.6463683944209552,0.7676160504885386,0.5441163223535925
7,0.6870770609447563,0.6558148685268526,0.6771441054459157,0.7425039451798616,0.8712591214118298,0.7113069825828491,0.7022573629850657,0.7217204941477245,0.7080847268087199,0.7938250254374856,0.6592492386206384,0.6943065821768094,0.7314360696227662,0.8919873241698305,0.8824290327629949,0.7873324346590777,0.8154199783066417,0.7256503282519443,0.6433758167671624,0.6417448068340958,0.7611430348163856,0.545739879246841
8,0.6861954011809237,0.6581397442734657,0.6814478182033122,0.7476384786996397,0.863011362520011,0.7122757109715144,0.6997290147957754,0.7231337295975571,0.6976288540314798,0.7876630556474744,0.6628268700920785,0.6924028318338791,0.7232734985637959,0.9006074892950678,0.969254590501597,0.8293383735197001,0.8252954149360637,0.7299797227917059,0.642563481897075,0.6405682485039729,0.7636335816385142,0.5393906105130025
9,0.6849341032320828,0.6600508116702307,0.683193316965981,0.7468507648509698,0.860585552138142,0.7130524750297619,0.7068087049542134,0.7235881150956733,0.6769277815526383,0.7898064502404997,0.6597989740930855,0.6957005752098042,0.727015054382522,0.8859060537661169,0.9558828048161282,0.8229194060576235,0.8161522490427261,0.7257729439083713,0.6447333456718702,0.6476856082265995,0.7602759999268206,0.5534348680351048
10,0.6754249727829464,0.6494345092793662,0.6729835833356753,0.7319549065899451,0.8485105942885129,0.9115150242929512,0.7007230535584712,0.7143735507242864,0.6919667430814592,0.7831415667431484,0.6503923648805467,0.6883049429478634,0.7149354522472562,0.8694557887327791,0.9816874077720815,0.8261532478849981,0.825464505194059,0.7167151472359528,0.6357309886891723,0.6371975261501426,0.7544256809632316,0.540378547056304
