,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.9650464243976731,0.6235742492255267,0.63676280220921,0.7926137971428462,1.0405735059429662,0.6947701847420089,0.6483748407271986,0.8437651887527463,0.44557806552932516,1.0289296642719457,0.5404486926812799,0.6298758613414651,0.725669522848849,1.003483177517253,0.7008105860939413,0.8315029538318849,0.8194179140699078
1,0.9641505878086377,0.6211944880706007,0.633959946558661,0.8312231543311244,1.0473267333099139,0.7103984619507895,0.6473274588980993,0.8960304832730809,0.4468165573481881,1.025287803446609,0.5476624597159186,0.6293554214322591,0.7436798815718606,1.0242619041599528,0.7389881205198541,0.8399844303375306,0.8321184688241492
2,0.9322147808648545,0.6283058655451833,0.6399426510590538,0.7940071594523077,1.0366157685595723,0.691049925082679,0.6504961115913478,0.8537195420560779,0.4503606324920327,0.9908245948589218,0.5378979839947935,0.6445257566433824,0.7441087685061382,1.0085110671418793,0.7083015495394813,0.8612195906664083,0.8463015389380462
3,0.9177907086105175,0.5948145478259294,0.6131971067094223,0.8204908795266013,1.0068620784687237,0.6892576016493934,0.6343085745141869,0.8722560200872009,0.4535688362457654,0.979341756287042,0.5464196352922127,0.6376784940537353,0.744679050288627,0.9747340079652151,0.6993645769017,0.8637053285701868,0.8475154864314187
4,0.9603508343693651,0.6164929445597668,0.6332525969953462,0.81559012691108,1.0481277371111488,0.6906465070603074,0.6520945362359714,0.8706512115526365,0.45324041645774876,1.0330171327968665,0.5545395660692692,0.6449100885683243,0.7445872456673698,1.0092542196095124,0.7048296726617662,0.8495136695528381,0.8386804542705355
5,0.9589400660006447,0.6215481664840091,0.6343958120096505,0.8287374420466403,1.0580112171184735,0.695494173366867,0.6463862227288802,0.8974729911929382,0.44976025169129746,1.0325669142096552,0.5501612542266932,0.6424275119132251,0.7535521003652934,1.036564465005258,0.7271321565215533,0.8567756755241942,0.8460828999999729
6,0.940893941725109,0.6302745789041505,0.6429041451370282,0.8093384594267096,1.047572758925501,0.6926648843011557,0.6512403258914321,0.8669657436320584,0.4518645058414969,1.0082225090528678,0.5443815948433062,0.6451099011243537,0.7324623880796294,1.0137072400990839,0.707180064405531,0.8574192570319684,0.8434390479378773
7,0.7773440166925013,0.6007610577268695,0.6154376750602011,0.8063184318195675,0.9373620947392189,0.7440639923590545,0.6408980569163883,0.8613467587831061,0.45859028530065543,0.8563248458195228,0.5493224991513307,0.6439134844311728,0.7441733039595483,0.9637519636482362,0.7531684683111032,0.8606267860840026,0.8426536169641197
8,0.8879343359902414,0.6234537827899358,0.6433695124231431,0.8155198198683453,0.975913171145251,0.8619732760459353,0.6696783962929175,0.8736442572654074,0.46829295935284143,0.9411005334911993,0.5595466777647531,0.6499900387565187,0.7517746324678013,0.9950431416879414,0.8530431794182097,0.8405320856286587,0.8310665489903716
9,0.9125672575562992,0.6301234214864319,0.6415800337901256,0.8278127793452175,0.9733734140192244,0.8910347406614758,0.6565338579762179,0.8927396135708106,0.47346976268660584,0.9562226970546189,0.5536207766626084,0.660604171627338,0.7618704699474074,1.006494373976797,0.8797405374134235,0.8610214326397667,0.849697997952153
10,0.9158294599977796,0.6179115556201142,0.6366085949701289,0.8195903227953443,0.966767445210541,0.9106282544664471,0.6475481639182892,0.8745668408809436,0.47569546425945397,0.9581050419358114,0.5538008412736015,0.6568485668286033,0.747243980786839,0.981493472762686,0.894041677167371,0.870339890591555,0.8522103934655918
11,0.9319068128829547,0.6255197947457353,0.6409562166285259,0.785826138609334,0.9915597869719485,0.9200319427097086,0.657571043141116,0.8412360734039018,0.47088968476356285,0.9708143384405756,0.5558683823870005,0.659953555617994,0.7510212524999884,1.0016874016994395,0.9100219953347113,0.856974229374154,0.8383064885203861
12,0.9565674616793636,0.6286939219439099,0.6421547569322822,0.8394854514025949,0.99751698040884,0.9460517154998488,0.6626391079667009,0.9062456951964047,0.47836004115571573,0.9952306352968311,0.5633114114551075,0.659115663349377,0.7635324082143898,1.018100304380082,0.9357676474922061,0.8495156921954026,0.8406455606844307
13,0.9569629725993904,0.636656266226068,0.6507989978888342,0.8049860761185841,0.9829669618838989,0.9472593723252973,0.6636658403950795,0.8706674579367866,0.4796416453096456,0.9853515681132291,0.5527735368384631,0.6618942051233797,0.7464604242416868,1.011087842023851,0.928867616623273,0.8464053460484766,0.8343285182763343
14,0.9385075838149681,0.6071792044022278,0.625827580699917,0.8025644840508241,0.960374059291525,0.9436872888359392,0.6485016389345787,0.8613604356801563,0.4758472448904925,0.971416777612591,0.5524924083344478,0.6563634305827131,0.7512380111797494,0.9720808812212857,0.9287455686957,0.873341837929672,0.8520439979964174
15,0.9500547662802558,0.6175288471564018,0.6364689673413774,0.7813684684795749,0.9873789145889854,0.9367837277395846,0.6585111071982586,0.8393333112383964,0.4752697125022619,0.9811945366984212,0.5545474394624264,0.6676735934529048,0.7503788321447551,1.0014739343563754,0.9229502215722284,0.8529934021939584,0.8360770809123454
16,0.9599553558756072,0.6332704564637692,0.6539092753060045,0.7808542541188797,0.9790530077361423,0.9464902965282751,0.6582680374818493,0.8148561132730979,0.47914736932710206,0.9955532354122306,0.5411025779533769,0.7198263888417625,0.7696154040018479,1.0133811795000311,0.9296466741122111,0.8558557694518273,0.839804111979928
