,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.6039653651563481,0.39534357990456503,0.41833242804077375,0.3788819645042949,0.30557914667613506,0.7220449433388269,0.4229079725306744,0.4586020063723037,0.39664960382402953,0.5314285521105448,0.4204025612710681,0.4035402986225313,0.46666418876686666,0.35795967794497724,0.758231141015592,0.46604471927395086,0.443777232611114,0.4087235191216251,0.4472268678113921,0.413403063321299,0.33984564325800554,0.6210878826563968
1,0.6218991304580026,0.4046560187906957,0.42774727822552844,0.3773162180063427,0.3149322001780657,0.7599281445930769,0.4381760836506586,0.45902672035242637,0.4041186603538263,0.5459709805893238,0.43941022579534295,0.4193227497796971,0.4618555548381695,0.3620259995150407,0.8050094617186845,0.4960479056841697,0.44795678213850454,0.42182596286216295,0.4538497384023417,0.42902301750226185,0.34276942591749127,0.6467816443302762
2,0.6263536169218817,0.4072848043074153,0.4339027083115713,0.3893078401750365,0.3180298176213021,0.7595640144193031,0.44715019160459185,0.46469709635212675,0.4100893126575342,0.5375060628543407,0.43645225308409513,0.41854638249061066,0.4712882268763068,0.36252312735264614,0.7848003289789014,0.48933983992772306,0.45530944489437297,0.41920260171733625,0.4561009287419065,0.4302767128358697,0.3507067407582478,0.6265663717628508
3,0.6030211278018424,0.4014997092513264,0.43110579967615714,0.39010908830467844,0.30730260882202814,0.7469432570447737,0.4430314913238582,0.465473009389348,0.4073653983331148,0.5398097935910097,0.4334772851242286,0.41256366047322784,0.4799170334071096,0.37145520752920125,0.7714112308543261,0.47365781990741423,0.4476359094735908,0.41188680597967925,0.4548719268684996,0.4240695586784146,0.35871532862521294,0.6414118343214495
4,0.6288891701354598,0.40015123278139564,0.42615714042315384,0.39477907971336057,0.3208730276407667,0.7736494480868502,0.4538961168070852,0.46146781595083236,0.4088374252362112,0.5389503838130895,0.4386751489731576,0.41350776396024336,0.4706146678904846,0.36884508758986073,0.785258418175992,0.4824678132784231,0.45069841641738456,0.4202654672994766,0.4476934564874588,0.42085430901943793,0.35120723260421377,0.6195034420738204
5,0.6210279219105737,0.40179584586261846,0.43411752047012947,0.4099349347052723,0.31752296055829965,0.7762160074127358,0.4527196842982594,0.46816294702893335,0.4094307885602859,0.5550642539935748,0.449384042919781,0.4193453658751163,0.483945056821095,0.3729462204832349,0.7920029913633593,0.4902311692955359,0.4488032395580616,0.41732342630075386,0.45416653393694956,0.4260198313183314,0.3668578985116523,0.6244227161047686
6,0.6055894597974428,0.3924659899806414,0.4198862561807339,0.39963789463094185,0.30892030326595654,0.7630264950094222,0.44101388377033945,0.465653148781442,0.40240612622271454,0.5449350309782187,0.43731030252394326,0.4041747199621505,0.4854803631470686,0.37193693530504685,0.784138890004851,0.48023055201604076,0.4421650846301453,0.417413899463635,0.4469600689122403,0.41218083562323365,0.3594803138454502,0.6054634630420016
7,0.6290751521393729,0.3928735650552985,0.41590943824355386,0.4005576490160775,0.3184640872012904,0.8076710425154829,0.4557182201255001,0.4580058791769863,0.4042215981431449,0.5648074172066592,0.45591166458174476,0.41499965460730714,0.48938198456665977,0.3806491457360044,0.8324631154051043,0.5058038360735588,0.4495544685745245,0.42865791525681535,0.4475809728214185,0.41971733422017615,0.3635390192723792,0.6356976963971279
8,0.6462310369008565,0.3983703263842293,0.42560708495991306,0.4114312323154666,0.32074597001469257,0.8138780047896954,0.4639208287294081,0.4731927978861328,0.41216193221314384,0.5755951774030591,0.46013868420206216,0.4136262990738488,0.4867655777055717,0.37225833804811215,0.8409901549536865,0.5204287203159074,0.45763482728825944,0.439433775749434,0.4547676096589518,0.4104838737418856,0.36637163697364733,0.6042598799487341
9,0.6281297064698316,0.4025515859196124,0.4290678761007961,0.41844567064262217,0.31024016379353075,0.7940872559598486,0.4528997882226514,0.4754960187570459,0.40639400443893814,0.5830529759539085,0.46144388951534454,0.40880983809342114,0.507128846060658,0.3792353610603043,0.8327982820266655,0.509322377644963,0.4487338689799289,0.42936800120163754,0.4592619674603284,0.4076081738412189,0.38104834846361074,0.627014141123871
